timestamp_precise,plate_number,vehicle_type,cross_count,reverse_count
2024-04-28 09:43:19.470,337348,van,0,0
2024-04-28 09:43:34.465,ธพ1972,pickup,2,2
2024-04-28 10:40:19.640,333307,pickup,2,1
2024-04-28 10:44:12.055,สก2914,motorbike,0,0
2024-04-28 11:10:57.989,304272,bus,0,2
2024-04-28 11:14:28.170,330189,sedan,0,0
2024-04-28 11:19:20.133,ฮน9032,pickup,0,0
2024-04-28 11:19:25.892,ฮพ3819,pickup,3,2
2024-04-28 11:19:33.369,4ขฬ5110,pickup,1,0
2024-04-28 11:20:46.752,ฮน6381,motorbike,1,5
2024-04-28 11:21:38.977,ฮพ1972,other,0,1
2024-04-28 11:26:21.101,ฮค9136,pickup,1,6
2024-04-28 11:32:50.318,337339,sedan,0,0
2024-04-28 11:34:08.296,330266,sedan,0,0
2024-04-28 11:40:56.509,สก662,tuktuk,0,0
2024-04-28 11:52:18.206,ฆก0551,van,6,0
2024-04-28 11:58:40.703,ร8896,pickup,13,2
2024-04-28 12:25:06.405,1นว4201,pickup,6,3
2024-04-28 12:27:48.079,สก3444,tuktuk,1,0
2024-04-28 12:49:25.450,333307,sedan,1,0
2024-04-28 12:50:27.397,1นข4005,sedan,1,0
2024-04-28 13:17:45.080,ฎธ7437,pickup,1,0
2024-04-28 13:36:29.620,102072,pickup,0,0
2024-04-28 13:40:11.242,ทฎ255,pickup,1,0
2024-04-28 13:41:51.373,1มค6427,taxi,6,3
2024-04-28 14:20:13.881,32115,pickup,0,0
2024-04-28 14:30:23.120,1มก4960,taxi,0,0
2024-04-28 14:31:00.348,ทฬ7855,hatchback,2,2
2024-04-28 14:34:42.086,มฎ3237,pickup,0,1
2024-04-28 14:43:07.794,1มค2745,taxi,0,0
2024-04-28 14:43:20.189,1มก9772,hatchback,0,1
2024-04-28 14:45:14.361,3ก5954,bus,0,3
2024-04-28 15:02:39.721,2ก2255,taxi,0,2
2024-04-28 16:08:15.951,3ก9917,pickup,0,1
2024-04-28 16:26:30.979,4ธ2275,other,0,0
