timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-28 08:40:01,,motorbike,0,0
2024-04-28 08:40:01,7กธ5176,sedan,2,0
2024-04-28 08:45:01,,,0,1
2024-04-28 08:45:01,,,1,1
2024-04-28 08:50:01,302422,van,0,2
2024-04-28 08:55:01,1มร1430,taxi,0,0
2024-04-28 08:55:01,5ก4876,tuktuk,0,0
2024-04-28 08:55:01,3ศ1503,tuktuk,0,0
2024-04-28 08:55:01,343108,van,0,0
2024-04-28 09:15:01,360812,van,2,0
2024-04-28 09:15:01,ฮพ3819,pickup,0,0
2024-04-28 09:15:01,3กธ3182,bus,0,1
2024-04-28 09:15:01,,pickup,0,0
2024-04-28 09:20:01,,pickup,0,0
2024-04-28 09:20:01,,pickup,0,0
2024-04-28 09:20:01,สก6751,tuktuk,0,0
2024-04-28 09:25:01,ฮม5219,van,0,0
2024-04-28 09:55:01,สก6567,truck,0,0
2024-04-28 09:55:01,,other,10,7
2024-04-28 09:55:01,,other,2,0
2024-04-28 10:00:01,สก1157,tuktuk,0,1
2024-04-28 10:05:01,,,0,1
2024-04-28 10:05:01,,,0,0
2024-04-28 10:10:01,35525,tuktuk,0,0
2024-04-28 10:10:01,ฮธ7448,van,0,1
2024-04-28 10:25:01,ชพ7855,van,4,5
2024-04-28 10:25:01,3ก0579,tuktuk,0,0
2024-04-28 10:25:01,สก5449,tuktuk,0,0
2024-04-28 10:30:01,สก5753,bus,0,0
2024-04-28 10:30:01,,tuktuk,0,0
2024-04-28 10:30:01,,motorbike,0,1
2024-04-28 10:35:01,สก1157,tuktuk,1,0
2024-04-28 10:35:01,สก5746,tuktuk,0,0
2024-04-28 10:40:01,สก3503,tuktuk,0,0
2024-04-28 10:40:01,333307,other,1,0
2024-04-28 10:55:01,,,0,0
2024-04-28 11:10:01,,,0,0
2024-04-28 11:10:01,,,0,0
2024-04-28 11:20:01,ฌก1100,other,0,0
2024-04-28 11:30:01,ฮค9136,suv,1,0
2024-04-28 12:00:01,31128,motorbike,0,0
2024-04-28 12:00:01,ฮย8862,van,0,2
2024-04-28 12:00:01,12752,pickup,2,0
2024-04-28 12:10:01,สก1620,tuktuk,1,0
2024-04-28 12:10:01,,tuktuk,0,0
2024-04-28 12:25:01,,motorbike,0,0
2024-04-28 12:30:01,,pickup,1,0
2024-04-28 12:40:01,,motorbike,0,0
2024-04-28 13:00:01,2กษ2215,pickup,1,3
2024-04-28 13:15:01,,,0,0
2024-04-28 13:15:01,,,0,0
2024-04-28 13:15:01,,,0,0
2024-04-28 13:15:01,,,0,0
2024-04-28 13:15:01,,,0,0
2024-04-28 13:15:01,,,0,0
2024-04-28 13:25:01,,truck,0,0
2024-04-28 13:25:01,,pickup,0,0
2024-04-28 13:25:01,,pickup,0,0
2024-04-28 13:25:01,1ก2302,taxi,0,0
2024-04-28 13:40:01,3ห1082,sedan,0,1
2024-04-28 13:40:01,ทฬ2265,sedan,0,0
2024-04-28 13:45:01,2ม9722,taxi,0,0
2024-04-28 13:45:01,7ฎ385,sedan,0,0
2024-04-28 13:45:01,1ก1187,taxi,0,0
2024-04-28 13:50:01,1ส5385,taxi,0,1
2024-04-28 13:55:01,สก3407,sedan,0,0
2024-04-28 13:55:01,ก9076,taxi,0,0
2024-04-28 14:00:01,3กธ1795,sedan,0,1
2024-04-28 14:00:01,ทห8479,sedan,0,1
2024-04-28 14:00:01,ท3555,sedan,0,0
2024-04-28 14:00:01,มข20,taxi,0,0
2024-04-28 14:00:01,43062,taxi,0,0
2024-04-28 14:00:01,,pickup,0,0
2024-04-28 14:00:01,ฌท4520,taxi,0,0
2024-04-28 14:05:01,,sedan,0,2
2024-04-28 14:05:01,กพ2220,pickup,0,1
2024-04-28 14:05:01,30319,sedan,0,0
2024-04-28 14:10:02,,,0,0
2024-04-28 14:10:02,,,0,0
2024-04-28 14:10:02,,,1,0
2024-04-28 14:10:02,,,0,0
2024-04-28 14:10:02,,,0,0
2024-04-28 14:15:01,ทก2451,sedan,0,0
2024-04-28 14:15:01,มห3075,sedan,2,4
2024-04-28 14:15:01,1มค7903,sedan,0,0
2024-04-28 14:25:01,ส37052,taxi,0,0
2024-04-28 14:25:01,1มห4344,taxi,1,1
2024-04-28 14:25:01,ทห777,sedan,0,0
2024-04-28 14:25:01,ก37510,sedan,1,0
2024-04-28 14:30:01,สข1075,taxi,0,0
2024-04-28 14:30:01,มข4125,taxi,0,0
2024-04-28 14:40:01,17764,taxi,4,6
2024-04-28 14:40:01,ร2522,sedan,1,0
2024-04-28 14:40:01,ทษ5036,sedan,0,0
2024-04-28 14:45:01,1มศ2242,taxi,0,0
2024-04-28 14:45:01,1มก9157,taxi,1,0
2024-04-28 14:55:02,ฆฎ8467,taxi,1,0
2024-04-28 15:05:01,,,1,0
2024-04-28 15:05:01,,,0,0
2024-04-28 15:05:01,,,0,0
2024-04-28 15:05:01,,,0,1
2024-04-28 15:05:01,,,0,0
2024-04-28 15:10:01,100410,sedan,0,0
2024-04-28 15:10:01,1มร2456,taxi,3,0
2024-04-28 15:15:01,3ธ7135,taxi,0,2
2024-04-28 15:15:01,,pickup,0,0
2024-04-28 15:20:01,,sedan,0,0
2024-04-28 15:25:01,,taxi,0,0
2024-04-28 15:30:01,บค6451,pickup,0,0
2024-04-28 15:30:01,337090,taxi,0,0
2024-04-28 15:45:01,,pickup,0,0
2024-04-28 15:45:01,3ธ715,pickup,0,0
2024-04-28 15:50:01,กง1065,truck,0,0
2024-04-28 15:55:01,,,0,0
2024-04-28 15:55:01,,,0,0
2024-04-28 16:00:01,,sedan,0,0
2024-04-28 16:00:01,,pickup,0,0
2024-04-28 16:05:01,,pickup,0,0
2024-04-28 16:15:01,,taxi,0,0
2024-04-28 16:15:01,ก2550,pickup,0,0
2024-04-28 16:25:01,,,0,0
2024-04-28 16:25:01,,,0,0
2024-04-28 16:40:01,,,0,0
2024-04-28 02:25:01,327722,pickup,0,0
2024-04-28 03:05:01,4กบ5887,pickup,1,0
2024-04-28 03:05:01,6กถ9907,pickup,2,1
2024-04-28 03:15:01,อก5,pickup,0,0
2024-04-28 03:20:01,ทห1197,pickup,0,0
2024-04-28 03:35:01,301738,suv,0,1
2024-04-28 03:40:01,ฮอ2933,pickup,0,0
2024-04-28 03:50:01,สก4515,tuktuk,0,0
2024-04-28 03:55:01,,pickup,2,0
2024-04-28 04:00:01,,,0,1
2024-04-28 04:05:01,สก407,motorbike,0,1
2024-04-28 04:15:01,,,0,0
2024-04-28 04:25:01,สก2765,tuktuk,0,0
2024-04-28 04:40:01,,,10,1
2024-04-28 04:40:01,,,0,0
2024-04-28 04:40:01,,,0,0
2024-04-28 04:45:01,,other,3,0
2024-04-28 04:45:01,สก3685,tuktuk,0,0
2024-04-28 04:45:01,สก3685,tuktuk,0,0
2024-04-28 04:50:01,339792,pickup,0,0
2024-04-28 05:40:01,343633,van,6,18
2024-04-28 05:40:01,341520,pickup,0,0
2024-04-28 05:40:01,327722,pickup,0,0
2024-04-28 05:55:01,สก4371,tuktuk,1,0
2024-04-28 05:55:01,ฮย8038,pickup,5,1
2024-04-28 05:55:01,ฮภ4152,pickup,1,0
2024-04-28 06:10:01,ฮฮ5951,pickup,11,2
2024-04-28 06:15:01,ฮค9016,pickup,3,0
2024-04-28 06:25:01,นษ9532,suv,0,0
2024-04-28 06:30:01,,,19,0
2024-04-28 06:30:01,,,0,0
2024-04-28 06:30:01,,,0,0
2024-04-28 06:35:01,343108,pickup,10,1
2024-04-28 06:40:01,360812,pickup,5,1
2024-04-28 06:50:01,340223,pickup,11,4
2024-04-28 06:55:01,13501,pickup,1,0
2024-04-28 07:00:01,สก5534,tuktuk,0,0
2024-04-28 07:00:01,สก3563,motorbike,0,0
2024-04-28 07:15:01,341697,van,6,34
2024-04-28 07:15:01,102832,sedan,0,0
2024-04-28 07:15:01,1ว1919,bus,0,0
2024-04-28 07:15:01,สก4735,motorbike,0,0
2024-04-28 07:15:01,สก2765,tuktuk,1,1
2024-04-28 07:25:01,,motorbike,0,1
2024-04-28 07:30:01,,other,1,0
2024-04-28 07:40:01,สก1568,motorbike,0,0
2024-04-28 07:40:01,1นฉ794,truck,0,2
2024-04-28 07:45:01,343774,van,1,0
2024-04-28 07:55:01,สก5169,bus,0,0
2024-04-28 07:55:01,320211,pickup,13,0
2024-04-28 08:00:01,ฮม5219,pickup,0,0
2024-04-28 08:10:01,344878,motorbike,28,0
2024-04-28 08:10:01,339860,pickup,0,0
2024-04-28 08:10:01,338313,pickup,1,0
2024-04-28 08:10:01,3ขน9591,bus,1,0
2024-04-28 08:15:01,,,0,0
2024-04-28 08:15:01,,,3,0
2024-04-28 08:20:01,,,4,1
2024-04-28 08:20:01,,,0,0
2024-04-28 08:20:01,,,2,0
2024-04-28 08:20:01,,,0,0
2024-04-28 08:25:01,333548,van,3,2
2024-04-28 08:40:01,344280,pickup,8,4
2024-04-28 08:40:01,สก6144,tuktuk,0,0
2024-04-28 08:40:01,สก5469,tuktuk,0,0
2024-04-28 08:40:01,7กธ5176,sedan,4,0
2024-04-28 08:45:01,ฮพ1972,pickup,5,0
2024-04-28 08:45:01,302422,van,2,0
2024-04-28 08:55:01,,,1,0
2024-04-28 08:55:01,,,9,6
2024-04-28 09:00:01,,motorbike,1,1
2024-04-28 09:00:01,,motorbike,0,0
2024-04-28 09:15:01,,,4,0
2024-04-28 09:20:01,,,0,0
2024-04-28 09:20:01,,,1,0
2024-04-28 09:20:01,,,3,0
2024-04-28 09:30:01,,,3,10
2024-04-28 09:35:01,337985,van,4,1
2024-04-28 09:40:01,สก5815,bus,5,0
2024-04-28 09:55:01,337348,pickup,2,16
2024-04-28 09:55:01,331679,pickup,0,0
2024-04-28 10:10:01,สก5725,tuktuk,0,0
2024-04-28 10:10:01,ฮธ7448,bus,9,1
2024-04-28 10:25:01,สก5718,tuktuk,0,1
2024-04-28 10:30:01,สก4876,motorbike,0,0
2024-04-28 10:35:01,สก5746,tuktuk,5,0
2024-04-28 10:40:01,สก3503,tuktuk,1,1
2024-04-28 10:55:01,,,0,0
2024-04-28 10:55:01,,,0,0
2024-04-28 11:00:01,,truck,0,1
2024-04-28 11:10:01,ทก5815,tuktuk,0,0
2024-04-28 11:10:01,337806,pickup,1,10
2024-04-28 11:10:01,304072,other,1,0
2024-04-28 11:15:01,330183,motorbike,2,2
2024-04-28 11:15:01,สก4876,motorbike,0,0
2024-04-28 11:15:01,337879,bus,0,1
2024-04-28 11:25:01,ฮน9032,pickup,0,7
2024-04-28 11:30:01,,pickup,1,0
2024-04-28 12:00:01,302740,bus,2,5
2024-04-28 12:10:01,,,0,0
2024-04-28 12:30:01,338858,pickup,4,3
2024-04-28 12:40:01,สก5813,motorbike,0,0
2024-04-28 12:45:01,,truck,0,1
2024-04-28 12:55:01,325837,sedan,1,0
2024-04-28 13:45:01,3กฎ4547,suv,2,0
2024-04-28 13:55:01,สฐ2699,tuktuk,0,0
2024-04-28 14:10:01,สต4420,sedan,0,0
2024-04-28 14:40:01,1มข151,taxi,1,0
2024-04-28 14:40:01,1มค4027,taxi,0,0
2024-04-28 14:40:01,,motorbike,0,1
2024-04-28 14:45:01,1มก8802,taxi,0,0
2024-04-28 15:05:01,กพ9715,motorbike,0,3
2024-04-28 15:55:01,,,2,5
2024-04-28 02:00:01,3ศ245,taxi,0,0
2024-04-28 02:10:01,,,0,1
2024-04-28 02:15:01,32225,sedan,0,0
2024-04-28 02:15:01,ส00382,pickup,0,0
2024-04-28 02:20:01,ข1721,pickup,0,0
2024-04-28 02:20:01,3247,taxi,0,0
2024-04-28 02:20:01,12465,taxi,0,0
2024-04-28 02:25:01,,,5,0
2024-04-28 02:25:01,,,0,0
2024-04-28 03:15:01,อก5,pickup,4,3
2024-04-28 03:20:01,ทห1490,taxi,0,0
2024-04-28 03:35:01,,,0,0
2024-04-28 03:55:01,ฮภ8979,van,9,1
2024-04-28 03:55:01,ฮง6191,pickup,1,1
2024-04-28 04:00:01,สก407,tuktuk,2,0
2024-04-28 04:15:01,กฉ4774,pickup,4,0
2024-04-28 04:25:01,สก2765,tuktuk,0,1
2024-04-28 04:25:01,สก2765,tuktuk,0,0
2024-04-28 04:40:01,321697,van,13,9
2024-04-28 04:40:01,360238,pickup,2,0
2024-04-28 04:45:01,,,2,0
2024-04-28 04:45:01,,,2,0
2024-04-28 04:50:01,339792,pickup,5,0
2024-04-28 05:00:01,343633,sedan,0,0
2024-04-28 05:30:01,333115,sedan,2,13
2024-04-28 05:40:01,,,0,0
2024-04-28 05:50:01,302832,truck,14,4
2024-04-28 05:50:01,ฉช1919,pickup,3,2
2024-04-28 05:55:01,สก4371,tuktuk,0,0
2024-04-28 05:55:01,ฮบ8038,bus,0,0
2024-04-28 05:55:01,ฮภ4152,pickup,2,0
2024-04-28 06:10:01,,,5,2
2024-04-28 06:15:01,ฮค9016,pickup,3,1
2024-04-28 06:15:01,สถ23,tuktuk,1,1
2024-04-28 06:25:01,,,21,1
2024-04-28 06:25:01,,,1,0
2024-04-28 06:30:01,,,5,2
2024-04-28 06:30:01,,,2,0
2024-04-28 06:30:01,,,1,0
2024-04-28 06:35:01,,,0,0
2024-04-28 06:35:01,,,4,0
2024-04-28 06:40:01,สก175,tuktuk,2,0
2024-04-28 06:45:01,340223,pickup,9,3
2024-04-28 06:50:01,339792,pickup,9,0
2024-04-28 06:55:01,301477,bus,3,3
2024-04-28 06:55:01,6กษ12,sedan,2,0
2024-04-28 07:00:01,สก5634,tuktuk,0,0
2024-04-28 07:10:01,341697,van,3,3
2024-04-28 07:10:01,ฮย8038,pickup,0,0
2024-04-28 07:15:01,บจ2814,van,0,0
2024-04-28 07:15:01,322832,pickup,1,9
2024-04-28 07:15:01,นข1919,van,4,1
2024-04-28 07:25:01,344653,other,8,1
2024-04-28 07:25:01,สก3955,tuktuk,1,0
2024-04-28 07:30:01,,bus,1,1
2024-04-28 07:30:01,สก4876,tuktuk,2,1
2024-04-28 07:40:01,สก2914,tuktuk,1,0
2024-04-28 07:40:01,,motorbike,6,3
2024-04-28 07:55:01,สก5169,tuktuk,3,15
2024-04-28 07:45:01,343774,truck,0,0
2024-04-28 07:55:01,320211,van,1,0
2024-04-28 07:55:01,สก2551,tuktuk,3,1
2024-04-28 08:00:01,ฮม5219,pickup,1,4
2024-04-28 08:00:01,344878,bus,0,0
2024-04-28 08:10:01,339860,bus,0,1
2024-04-28 08:10:01,338313,pickup,0,0
2024-04-28 08:10:01,สก2673,tuktuk,2,2
2024-04-28 08:15:01,109438,bus,15,0
2024-04-28 08:20:01,337457,bus,13,1
2024-04-28 08:20:01,344316,pickup,1,0
2024-04-28 08:20:01,331185,van,0,0
2024-04-28 08:25:01,322557,pickup,13,2
2024-04-28 08:40:01,344280,pickup,14,11
2024-04-28 08:40:01,สก5469,tuktuk,3,1
2024-04-28 08:40:01,สก3483,tuktuk,2,1
2024-04-28 08:40:01,7กธ5176,sedan,1,1
2024-04-28 08:45:01,ฮพ1972,other,1,1
2024-04-28 08:45:01,สก5815,tuktuk,0,0
2024-04-28 08:45:01,302422,van,22,5
2024-04-28 08:50:01,1มก3830,taxi,1,1
2024-04-28 08:55:01,343108,bus,1,1
2024-04-28 08:55:01,360812,pickup,0,0
2024-04-28 08:55:01,ฮก6361,pickup,12,9
2024-04-28 09:00:01,,,0,0
2024-04-28 09:05:01,304272,bus,26,2
2024-04-28 09:15:01,ฮน9032,pickup,24,10
2024-04-28 09:15:01,6ง1136,pickup,10,8
2024-04-28 09:20:01,ฮภ4987,pickup,0,0
2024-04-28 09:20:01,1นฆ5943,pickup,0,0
2024-04-28 09:20:01,สก6751,tuktuk,2,0
2024-04-28 09:20:01,ฮม5219,pickup,0,0
2024-04-28 09:30:01,ทฬ1839,taxi,6,4
2024-04-28 09:35:01,337985,bus,5,0
2024-04-28 09:55:01,337348,other,8,5
2024-04-28 09:55:01,337879,pickup,7,4
2024-04-28 09:55:01,สก3503,tuktuk,3,3
2024-04-28 10:05:01,,,3,0
2024-04-28 10:10:01,ฮธ7448,pickup,5,0
2024-04-28 10:25:01,สก2765,tuktuk,0,2
2024-04-28 10:25:01,สก5753,tuktuk,1,0
2024-04-28 10:30:01,สก6348,tuktuk,0,0
2024-04-28 10:30:01,สก1157,tuktuk,1,0
2024-04-28 10:40:01,333307,pickup,1,2
2024-04-28 10:45:01,สก2914,tuktuk,0,0
2024-04-28 10:55:01,สก357,tuktuk,1,0
2024-04-28 11:10:01,337806,pickup,0,0
2024-04-28 11:10:01,304272,bus,0,18
2024-04-28 11:15:01,330189,motorbike,3,1
2024-04-28 11:15:01,สก4810,tuktuk,0,0
2024-04-28 11:15:01,337879,pickup,2,0
2024-04-28 11:25:01,ฮน9032,van,3,9
2024-04-28 11:25:01,ฮพ3819,pickup,5,4
2024-04-28 11:25:01,,pickup,0,0
2024-04-28 11:30:01,ฮพ1972,pickup,7,22
2024-04-28 11:25:01,,truck,0,0
2024-04-28 11:30:01,ฮค9136,pickup,1,9
2024-04-28 11:55:02,302740,pickup,38,18
2024-04-28 11:30:01,,truck,11,1
2024-04-28 11:50:01,สก3503,tuktuk,16,13
2024-04-28 11:55:02,16115,pickup,4,0
2024-04-28 12:15:01,,,0,2
2024-04-28 12:15:01,,,0,0
2024-04-28 12:15:01,,,0,0
2024-04-28 12:15:01,,,0,0
2024-04-28 12:25:01,1ขง6261,pickup,4,2
2024-04-28 12:25:01,สก9404,tuktuk,1,0
2024-04-28 12:25:01,,motorbike,0,0
2024-04-28 12:30:01,สก3732,tuktuk,3,4
2024-04-28 12:40:01,สก4036,tuktuk,2,0
2024-04-28 12:55:01,333507,motorbike,8,2
2024-04-28 12:55:01,1นข4005,pickup,0,0
2024-04-28 12:55:01,สก1481,truck,0,0
2024-04-28 12:55:01,สข1128,other,0,0
2024-04-28 13:10:01,334559,sedan,0,0
2024-04-28 13:10:01,ทศ0152,taxi,2,0
2024-04-28 13:10:01,,other,0,0
2024-04-28 13:10:01,,motorbike,1,0
2024-04-28 13:10:01,,taxi,0,0
2024-04-28 13:15:01,,bus,0,0
2024-04-28 13:15:01,,van,0,0
2024-04-28 13:15:01,,bus,1,1
2024-04-28 13:15:01,,pickup,0,0
2024-04-28 13:25:01,5ก1709,sedan,13,2
2024-04-28 13:25:01,,van,0,0
2024-04-28 13:30:01,33455,taxi,7,2
2024-04-28 13:30:01,6กฐ7127,sedan,4,0
2024-04-28 13:30:01,,tuktuk,0,0
2024-04-28 13:30:01,,pickup,0,1
2024-04-28 13:30:01,,taxi,1,0
2024-04-28 13:30:01,,pickup,0,1
2024-04-28 13:30:01,8ก5256,tuktuk,0,0
2024-04-28 13:30:01,,tuktuk,0,0
2024-04-28 13:30:01,303758,taxi,0,0
2024-04-28 13:30:01,,pickup,0,0
2024-04-28 13:30:01,,taxi,0,0
2024-04-28 13:30:01,ส41373,sedan,1,0
2024-04-28 13:30:01,,sedan,0,1
2024-04-28 13:35:01,,,0,0
2024-04-28 13:35:01,,,0,0
2024-04-28 13:35:01,,,0,0
2024-04-28 13:35:01,,,1,0
2024-04-28 13:35:01,,,0,0
2024-04-28 13:40:01,,sedan,0,0
2024-04-28 13:40:01,,taxi,3,1
2024-04-28 13:40:01,,tuktuk,0,0
2024-04-28 13:45:01,,pickup,1,3
2024-04-28 13:45:01,,sedan,0,1
2024-04-28 13:45:01,7พ2239,other,1,0
2024-04-28 13:50:01,102299,taxi,2,2
2024-04-28 13:50:01,,sedan,1,1
2024-04-28 13:55:01,103222,other,0,0
2024-04-28 13:55:01,3กต2259,pickup,1,0
2024-04-28 13:55:01,,taxi,0,0
2024-04-28 13:55:01,,pickup,0,0
2024-04-28 13:55:01,ท6437,other,1,0
2024-04-28 13:55:01,ทฬ2159,sedan,0,0
2024-04-28 14:00:01,,,0,1
2024-04-28 14:00:01,,,4,0
2024-04-28 14:00:01,,,0,0
2024-04-28 14:00:01,,,0,0
2024-04-28 14:05:01,,pickup,0,0
2024-04-28 14:05:01,,pickup,0,0
2024-04-28 14:05:01,,pickup,0,0
2024-04-28 14:10:01,กกว4470,sedan,0,0
2024-04-28 14:10:01,,bus,0,0
2024-04-28 14:10:01,32272,taxi,0,0
2024-04-28 14:10:01,302216,taxi,0,0
2024-04-28 14:10:01,ส2258,sedan,0,0
2024-04-28 14:10:01,,other,1,0
2024-04-28 14:10:01,1บ7777,sedan,0,0
2024-04-28 14:10:01,บ4202,pickup,0,0
2024-04-28 14:10:01,,bus,0,1
2024-04-28 14:15:01,,truck,1,0
2024-04-28 14:15:01,4ย8721,other,2,0
2024-04-28 14:15:01,ทฐ4492,other,0,0
2024-04-28 14:15:01,31118,taxi,0,0
2024-04-28 14:15:01,,pickup,3,0
2024-04-28 14:20:01,332215,other,0,0
2024-04-28 14:20:01,3ก34915,pickup,0,0
2024-04-28 14:25:01,132065,pickup,1,0
2024-04-28 14:25:01,337100,taxi,1,2
2024-04-28 14:30:01,,pickup,0,0
2024-04-28 14:30:01,มษ5222,taxi,1,0
2024-04-28 14:30:01,ม21,taxi,0,3
2024-04-28 14:30:01,สก330,tuktuk,1,0
2024-04-28 14:45:01,,sedan,1,5
2024-04-28 14:55:01,ร3275,taxi,4,2
2024-04-28 14:55:01,1ฮ6406,pickup,2,2
2024-04-28 15:00:01,,,1,0
2024-04-28 15:00:01,,,1,0
2024-04-28 15:05:01,,,0,0
2024-04-28 15:05:01,,,1,0
2024-04-28 15:10:01,,pickup,1,0
2024-04-28 15:10:01,,pickup,0,0
2024-04-28 15:15:01,,other,0,0
2024-04-28 15:20:01,,pickup,0,0
2024-04-28 16:15:01,,bus,0,0
2024-04-28 16:15:01,,pickup,0,0
2024-04-28 16:20:01,,,0,0
