timestamp_precise,_id,id,count_id,ymax,ymin,travel_distance,travel_trajectory,original_video_name,xmin,parent_image_name,image_name,timestamp,frame_no,lifetime,true_video_name,camera,travel_displacement,video_name,xmax,full_image_names,tracking_id
2024-04-29 16:42:03.851000,662fdc048d1d64541a8f7713,542g0_mbk-14-13_1714408801_1714408923_990,542g0,358,32,751.9259274076019,139.2954465715184,mbk-14-13_1714408801.mp4,1761,,,2024-04-29 16:40:01,990,2.238999843597412,mbk-14-13_1714408801.mp4,mbk-14-13,563.8401250308262,mbk-14-13_1714408801.mp4,1857,[],542
2024-04-29 16:42:36.202000,662fdc048d1d64541a8f771b,544g0_mbk-14-13_1714408801_1714408956_1249,544g0,667,119,2680.2649786076568,148.25515485216474,mbk-14-13_1714408801.mp4,1496,,,2024-04-29 16:40:01,1249,33.87100005149841,mbk-14-13_1714408801.mp4,mbk-14-13,928.1463447072279,mbk-14-13_1714408801.mp4,1705,[],544
2024-04-29 16:42:11.369000,662fdc048d1d64541a8f7722,545g0_mbk-14-13_1714408801_1714408931_1050,545g0,442,199,1905.731971347606,36.47207306323192,mbk-14-13_1714408801.mp4,1677,,,2024-04-29 16:40:01,1050,2.3989999294281006,mbk-14-13_1714408801.mp4,mbk-14-13,1652.8756172228998,mbk-14-13_1714408801.mp4,1829,[],545
2024-04-29 16:43:05.194000,662fdc048d1d64541a8f7723,561g0_mbk-14-13_1714408801_1714408985_1481,561g0,295,60,927.3583575802396,131.53792694386493,mbk-14-13_1714408801.mp4,1836,,,2024-04-29 16:40:01,1481,2.6389999389648438,mbk-14-13_1714408801.mp4,mbk-14-13,699.3353533352177,mbk-14-13_1714408801.mp4,1951,[],561
2024-04-29 16:43:05.594000,662fdc048d1d64541a8f7727,562g0_mbk-14-13_1714408801_1714408985_1484,562g0,456,98,67.00680781843694,84.98688624496425,mbk-14-13_1714408801.mp4,1745,,,2024-04-29 16:40:01,1484,1.3990001678466797,mbk-14-13_1714408801.mp4,mbk-14-13,67.00680781843694,mbk-14-13_1714408801.mp4,1859,[],562
2024-04-29 16:43:16.951000,662fdc048d1d64541a8f772c,566g0_mbk-14-13_1714408801_1714408996_1575,566g0,398,110,1494.1205061423207,131.8026932822817,mbk-14-13_1714408801.mp4,1520,,,2024-04-29 16:40:01,1575,5.478000164031982,mbk-14-13_1714408801.mp4,mbk-14-13,1054.1118585467239,mbk-14-13_1714408801.mp4,1684,[],566
2024-04-29 16:32:25.205000,662fdb5b8d1d64541a8a879c,267g0_mbk-14-13_1714408201_1714408345_1161,267g0,524,37,17512.451100770064,149.67998918210188,mbk-14-13_1714408201.mp4,1679,,,2024-04-29 16:30:01,1161,325.83200001716614,mbk-14-13_1714408201.mp4,mbk-14-13,303.8830475360315,mbk-14-13_1714408201.mp4,1871,[],267
2024-04-29 16:30:09.244000,662fdb5b8d1d64541a8a87a0,362g0_mbk-14-13_1714408201_1714408209_73,362g0,245,2,589.6044461330061,159.5110196497258,mbk-14-13_1714408201.mp4,1932,,,2024-04-29 16:30:01,73,2.7200000286102295,mbk-14-13_1714408201.mp4,mbk-14-13,351.29103355100295,mbk-14-13_1714408201.mp4,2042,[],362
2024-04-29 16:33:19.950000,662fdb5b8d1d64541a8a87a8,364g0_mbk-14-13_1714408201_1714408399_1599,364g0,634,170,22763.689651515357,135.75210216711199,mbk-14-13_1714408201.mp4,1553,,,2024-04-29 16:30:01,1599,193.82699990272522,mbk-14-13_1714408201.mp4,mbk-14-13,1072.4369759707336,mbk-14-13_1714408201.mp4,1747,[],364
2024-04-29 16:30:11.882000,662fdb5b8d1d64541a8a87ad,368g0_mbk-14-13_1714408201_1714408211_94,368g0,334,9,1325.7293659696531,177.17519659261663,mbk-14-13_1714408201.mp4,1728,,,2024-04-29 16:30:01,94,3.638000011444092,mbk-14-13_1714408201.mp4,mbk-14-13,1069.3071311965514,mbk-14-13_1714408201.mp4,1880,[],368
2024-04-29 16:31:20.343000,662fdb5b8d1d64541a8a87b1,396g0_mbk-14-13_1714408201_1714408280_642,396g0,662,128,1925.310913899282,142.9604728944765,mbk-14-13_1714408201.mp4,1466,,,2024-04-29 16:30:01,642,8.477999925613403,mbk-14-13_1714408201.mp4,mbk-14-13,1028.43045115933,mbk-14-13_1714408201.mp4,1688,[],396
2024-04-29 16:33:33.466000,662fdb5b8d1d64541a8a87b2,449g0_mbk-14-13_1714408201_1714408413_1707,449g0,491,46,963.359452536579,163.87344182491418,mbk-14-13_1714408201.mp4,1632,,,2024-04-29 16:30:01,1707,2.3590002059936523,mbk-14-13_1714408201.mp4,mbk-14-13,763.1123950156585,mbk-14-13_1714408201.mp4,1782,[],449
2024-04-29 16:27:40.840000,662fdd0d8d1d64541a9726fa,113g0_mbk-14-14_1714407901_1714408060_1286,113g0,1121,592,739.1789522317065,84.66784111834045,mbk-14-14_1714407901.mp4,262,,,2024-04-29 16:25:01,1286,2.5970001220703125,mbk-14-14_1714407901.mp4,mbk-14-14,529.2678420546575,mbk-14-14_1714407901.mp4,447,[],113
2024-04-29 16:27:45.958000,662fdd0d8d1d64541a972703,116g0_mbk-14-14_1714407901_1714408065_1327,116g0,1084,543,674.0860771239047,116.30983781146941,mbk-14-14_1714407901.mp4,264,,,2024-04-29 16:25:01,1327,1.3989999294281006,mbk-14-14_1714407901.mp4,mbk-14-14,470.30027659075483,mbk-14-14_1714407901.mp4,636,[],116
2024-04-29 16:20:19.999000,662fdb4c8d1d64541a89fbd5,161g0_mbk-14-13_1714407601_1714407619_159,161g0,658,159,6181.043683259421,138.00292762138392,mbk-14-13_1714407601.mp4,1510,,,2024-04-29 16:25:01,159,54.26799988746643,mbk-14-13_1714407601.mp4,mbk-14-13,1011.628792070544,mbk-14-13_1714407901.mp4,1714,[],161
2024-04-29 16:20:19.520000,662fdb4c8d1d64541a89fbde,185g0_mbk-14-13_1714407601_1714407619_155,185g0,510,70,916.3882694754988,147.77936087411842,mbk-14-13_1714407601.mp4,1700,,,2024-04-29 16:25:01,155,7.358000040054321,mbk-14-13_1714407601.mp4,mbk-14-13,759.9429285068177,mbk-14-13_1714407901.mp4,1859,[],185
2024-04-29 16:25:11.243000,662fdb4c8d1d64541a89fbe6,205g0_mbk-14-13_1714407901_1714407911_89,205g0,409,70,1243.904514244838,133.57384366440553,mbk-14-13_1714407901.mp4,1838,,,2024-04-29 16:25:01,89,16.235000133514404,mbk-14-13_1714407901.mp4,mbk-14-13,798.5023134040536,mbk-14-13_1714407901.mp4,1976,[],205
2024-04-29 16:25:40.874000,662fdb4c8d1d64541a89fbec,213g0_mbk-14-13_1714407901_1714407940_326,213g0,412,51,1663.7282178416315,185.50320556848865,mbk-14-13_1714407901.mp4,1824,,,2024-04-29 16:25:01,326,17.996000051498413,mbk-14-13_1714407901.mp4,mbk-14-13,354.12162576824244,mbk-14-13_1714407901.mp4,1951,[],213
2024-04-29 16:25:47.113000,662fdb4c8d1d64541a89fbf4,219g0_mbk-14-13_1714407901_1714407947_376,219g0,163,0,465.2860567659397,130.40945681439396,mbk-14-13_1714407901.mp4,2075,,,2024-04-29 16:25:01,376,2.359999895095825,mbk-14-13_1714407901.mp4,mbk-14-13,341.43011716785895,mbk-14-13_1714407901.mp4,2171,[],219
2024-04-29 16:25:49.232000,662fdb4c8d1d64541a89fbfc,222g0_mbk-14-13_1714407901_1714407949_393,222g0,210,2,439.3616229584224,124.88017693386986,mbk-14-13_1714407901.mp4,2089,,,2024-04-29 16:25:01,393,2.119000196456909,mbk-14-13_1714407901.mp4,mbk-14-13,344.03099357078827,mbk-14-13_1714407901.mp4,2154,[],222
2024-04-29 16:25:47.992000,662fdb4c8d1d64541a89fc01,223g0_mbk-14-13_1714407901_1714407947_383,223g0,372,0,387.90018898672366,160.51669859178057,mbk-14-13_1714407901.mp4,1894,,,2024-04-29 16:25:01,383,1.7609999179840088,mbk-14-13_1714407901.mp4,mbk-14-13,344.0867961699827,mbk-14-13_1714407901.mp4,2005,[],223
2024-04-29 16:27:03.771000,662fdb4c8d1d64541a89fc06,254g0_mbk-14-13_1714407901_1714408023_989,254g0,391,51,1079.0623780811356,172.4957452212084,mbk-14-13_1714407901.mp4,1817,,,2024-04-29 16:25:01,989,4.598999977111816,mbk-14-13_1714407901.mp4,mbk-14-13,833.9115196505317,mbk-14-13_1714407901.mp4,1974,[],254
2024-04-29 16:27:41.121000,662fdb4c8d1d64541a89fc0e,283g0_mbk-14-13_1714407901_1714408061_1288,283g0,100,0,1061.6382786886456,154.42270922256182,mbk-14-13_1714407901.mp4,1974,,,2024-04-29 16:25:01,1288,5.11899995803833,mbk-14-13_1714407901.mp4,mbk-14-13,455.6993219866657,mbk-14-13_1714407901.mp4,2091,[],283
2024-04-29 16:27:45,662fdb4c8d1d64541a89fc12,289g0_mbk-14-13_1714407901_1714408065_1319,289g0,313,0,2957.2317795994268,168.21072168179015,mbk-14-13_1714407901.mp4,1944,,,2024-04-29 16:25:01,1319,37.58899998664856,mbk-14-13_1714407901.mp4,mbk-14-13,1043.1703774298906,mbk-14-13_1714407901.mp4,2065,[],289
2024-04-29 16:27:45.760000,662fdb4c8d1d64541a89fc18,290g0_mbk-14-13_1714407901_1714408065_1325,290g0,299,0,641.194400962514,144.81257222830052,mbk-14-13_1714407901.mp4,1969,,,2024-04-29 16:25:01,1325,2.5989999771118164,mbk-14-13_1714407901.mp4,mbk-14-13,534.46853323414,mbk-14-13_1714407901.mp4,2096,[],290
2024-04-29 16:29:07.418000,662fdb4c8d1d64541a89fc1d,336g0_mbk-14-13_1714407901_1714408147_1978,336g0,416,63,976.3194254511837,141.68548153631716,mbk-14-13_1714407901.mp4,1798,,,2024-04-29 16:25:01,1978,7.477999925613403,mbk-14-13_1714407901.mp4,mbk-14-13,455.2190686450548,mbk-14-13_1714407901.mp4,1972,[],336
2024-04-29 16:20:12.761000,662fdacc8d1d64541a8707d9,183g0_mbk-14-13_1714407601_1714407612_101,183g0,264,140,212.7533171185811,126.18477897677678,mbk-14-13_1714407601.mp4,2035,,,2024-04-29 16:20:01,101,3.758999824523926,mbk-14-13_1714407601.mp4,mbk-14-13,156.69919085785997,mbk-14-13_1714407601.mp4,2101,[],183
2024-04-29 16:19:22.333000,662fdad88d1d64541a876b95,134g0_mbk-14-13_1714407301_1714407562_2099,134g0,667,77,4432.880919187053,141.2557677703979,mbk-14-13_1714407301.mp4,1480,,,2024-04-29 16:15:01,2099,50.38599991798401,mbk-14-13_1714407301.mp4,mbk-14-13,372.3624747614089,mbk-14-13_1714407301.mp4,1667,[],134
2024-04-29 16:19:01.298000,662fdad88d1d64541a876b9a,136g0_mbk-14-13_1714407301_1714407541_1930,136g0,679,140,2186.5723668978158,145.68570986934049,mbk-14-13_1714407301.mp4,1459,,,2024-04-29 16:15:01,1930,18.234999895095825,mbk-14-13_1714407301.mp4,mbk-14-13,1103.0656776546118,mbk-14-13_1714407301.mp4,1740,[],136
2024-04-29 16:19:04.857000,662fdad88d1d64541a876b9e,145g0_mbk-14-13_1714407301_1714407544_1959,145g0,274,25,990.5385394310571,170.71995431229033,mbk-14-13_1714407301.mp4,2014,,,2024-04-29 16:15:01,1959,13.03600001335144,mbk-14-13_1714407301.mp4,mbk-14-13,544.6454431336184,mbk-14-13_1714407301.mp4,2112,[],145
2024-04-29 16:16:20.102000,662fd7948d1d64541a6ea91f,37g0_mbk-14-11_1714407301_1714407380_640,37g0,740,508,101.26505450960498,68.19859051364824,mbk-14-11_1714407301.mp4,1429,,,2024-04-29 16:15:01,640,0.2390000820159912,mbk-14-11_1714407301.mp4,mbk-14-11,100.90172080034573,mbk-14-11_1714407301.mp4,1562,[],37
2024-04-29 16:10:45.512000,662fdcf98d1d64541a96a168,37g0_mbk-14-14_1714407001_1714407045_363,37g0,1098,365,2206.9059188593856,47.78397633649655,mbk-14-14_1714407001.mp4,632,,,2024-04-29 16:10:01,363,7.51800012588501,mbk-14-14_1714407001.mp4,mbk-14-14,1721.9239413674852,mbk-14-14_1714407001.mp4,915,[],37
2024-04-29 16:10:47.112000,662fdcf98d1d64541a96a16b,40g0_mbk-14-14_1714407001_1714407047_376,40g0,995,334,2294.7820328504463,43.04517188698842,mbk-14-14_1714407001.mp4,1039,,,2024-04-29 16:10:01,376,6.238999843597412,mbk-14-14_1714407001.mp4,mbk-14-14,1626.4387485751718,mbk-14-14_1714407001.mp4,1322,[],40
2024-04-29 16:10:43.513000,662fdac38d1d64541a86dedf,75g0_mbk-14-13_1714407001_1714407043_347,75g0,360,2,2812.9211068096656,37.49712926993044,mbk-14-13_1714407001.mp4,1836,,,2024-04-29 16:10:01,347,9.157000064849854,mbk-14-13_1714407001.mp4,mbk-14-13,2118.1082009079264,mbk-14-13_1714407001.mp4,2000,[],75
2024-04-29 16:10:45.233000,662fdac38d1d64541a86dee7,77g0_mbk-14-13_1714407001_1714407045_361,77g0,243,2,2460.114131201205,47.8286404397791,mbk-14-13_1714407001.mp4,1993,,,2024-04-29 16:10:01,361,9.117000102996826,mbk-14-13_1714407001.mp4,mbk-14-13,1543.7385153319651,mbk-14-13_1714407001.mp4,2112,[],77
2024-04-29 16:10:47.112000,662fdac38d1d64541a86deef,78g0_mbk-14-13_1714407001_1714407047_376,78g0,210,2,2765.084022922822,37.332386292837874,mbk-14-13_1714407001.mp4,2065,,,2024-04-29 16:10:01,376,11.877000093460083,mbk-14-13_1714407001.mp4,mbk-14-13,2234.2233399326697,mbk-14-13_1714407001.mp4,2173,[],78
2024-04-29 16:04:56.162000,662fdce58d1d64541a9616b3,32g0_mbk-14-14_1714406401_1714406696_2369,32g0,1112,496,963.7073945137953,87.11358145613538,mbk-14-14_1714406401.mp4,269,,,2024-04-29 16:05:02,2369,10.722000122070312,mbk-14-14_1714406401.mp4,mbk-14-14,418.59991627245586,mbk-14-14_1714406702.mp4,554,[],32
2024-04-29 16:03:14.192000,662fdaaa8d1d64541a86081c,29g0_mbk-14-13_1714406401_1714406594_1553,29g0,742,199,2460.80571090869,45.462052721430766,mbk-14-13_1714406401.mp4,1419,,,2024-04-29 16:00:01,1553,9.236999988555908,mbk-14-13_1714406401.mp4,mbk-14-13,1642.9350061350015,mbk-14-13_1714406401.mp4,1634,[],29
2024-04-29 16:04:02.059000,662fdaaa8d1d64541a860821,49g0_mbk-14-13_1714406401_1714406642_1936,49g0,1274,993,117.48026170269283,66.50143432404788,mbk-14-13_1714406401.mp4,225,,,2024-04-29 16:00:01,1936,0.12100005149841309,mbk-14-13_1714406401.mp4,mbk-14-13,117.48026170269283,mbk-14-13_1714406401.mp4,473,[],49
2024-04-29 16:01:53.494000,662fd7538d1d64541a6cd34b,3g0_mbk-14-11_1714406401_1714406513_907,3g0,1189,538,2135.634285244345,37.260150452095964,mbk-14-11_1714406401.mp4,450,,,2024-04-29 16:00:01,907,8.398000001907349,mbk-14-11_1714406401.mp4,mbk-14-11,1856.8777077532898,mbk-14-11_1714406401.mp4,811,[],3
2024-04-29 16:02:13.488000,662fd7538d1d64541a6cd34e,6g0_mbk-14-11_1714406401_1714406533_1067,6g0,290,42,1310.4197645787774,179.78935470084463,mbk-14-11_1714406401.mp4,2031,,,2024-04-29 16:00:01,1067,16.15499997138977,mbk-14-11_1714406401.mp4,mbk-14-11,637.0615970241697,mbk-14-11_1714406401.mp4,2155,[],6
2024-04-29 16:04:39.687000,662fd7538d1d64541a6cd35f,23g0_mbk-14-11_1714406401_1714406679_2237,23g0,845,503,45.910975965251154,95.85601358542877,mbk-14-11_1714406401.mp4,1340,,,2024-04-29 16:00:01,2237,0.12000012397766113,mbk-14-11_1714406401.mp4,mbk-14-11,45.910975965251154,mbk-14-11_1714406401.mp4,1562,[],23
2024-04-29 15:56:54.214000,662fdba18d1d64541a8c58d5,815g0_mbk-14-13_1714406102_1714406214_905,815g0,259,0,688.9091171135323,116.3140307480397,mbk-14-13_1714406102.mp4,2026,,,2024-04-29 15:55:02,905,6.638000011444092,mbk-14-13_1714406102.mp4,mbk-14-13,478.1559172720157,mbk-14-13_1714406102.mp4,2143,[],815
2024-04-29 15:56:51.334000,662fdba18d1d64541a8c58d6,816g0_mbk-14-13_1714406102_1714406211_882,816g0,407,44,828.8918818931913,164.96875426123003,mbk-14-13_1714406102.mp4,1822,,,2024-04-29 15:55:02,882,3.759000062942505,mbk-14-13_1714406102.mp4,mbk-14-13,736.0173197540969,mbk-14-13_1714406102.mp4,1988,[],816
2024-04-29 15:56:53.093000,662fdc6d8d1d64541a92b98c,775g0_mbk-14-14_1714406101_1714406213_904,775g0,1182,555,1145.2599182115773,67.23219670336046,mbk-14-14_1714406101.mp4,718,,,2024-04-29 15:55:01,904,4.477999925613403,mbk-14-14_1714406101.mp4,mbk-14-14,593.0994329607644,mbk-14-14_1714406101.mp4,1046,[],775
2024-04-29 15:45:58.629000,662fdc4f8d1d64541a9125d9,547g0_mbk-14-14_1714405501_1714405558_468,547g0,494,14,11393.7266873784,147.45928608326136,mbk-14-14_1714405501.mp4,1751,,,2024-04-29 15:45:01,468,149.88399982452393,mbk-14-14_1714405501.mp4,mbk-14-14,1036.3011614263419,mbk-14-14_1714405501.mp4,1920,[],547
2024-04-29 15:45:07.763000,662fdc4f8d1d64541a9125da,583g0_mbk-14-14_1714405501_1714405507_61,583g0,641,112,4023.5427983595764,49.794232066630606,mbk-14-14_1714405501.mp4,1519,,,2024-04-29 15:45:01,61,29.598999977111816,mbk-14-14_1714405501.mp4,mbk-14-14,1545.609141174724,mbk-14-14_1714405501.mp4,1693,[],583
2024-04-29 15:45:10.362000,662fdc4f8d1d64541a9125dd,597g0_mbk-14-14_1714405501_1714405510_82,597g0,904,313,423.9808159533106,90.86805144974552,mbk-14-14_1714405501.mp4,1191,,,2024-04-29 15:45:01,82,4.517999887466431,mbk-14-14_1714405501.mp4,mbk-14-14,154.5978204582722,mbk-14-14_1714405501.mp4,1390,[],597
2024-04-29 15:46:03.347000,662fdc4f8d1d64541a9125e3,619g0_mbk-14-14_1714405501_1714405563_506,619g0,395,9,1349.384582836704,163.4931786217022,mbk-14-14_1714405501.mp4,1864,,,2024-04-29 15:45:01,506,19.355000019073486,mbk-14-14_1714405501.mp4,mbk-14-14,968.5702677959521,mbk-14-14_1714405501.mp4,2016,[],619
2024-04-29 15:45:52.630000,662fdc4f8d1d64541a9125e6,622g0_mbk-14-14_1714405501_1714405552_420,622g0,873,281,643.7470007775843,113.33404127670984,mbk-14-14_1714405501.mp4,1217,,,2024-04-29 15:45:01,420,2.238999843597412,mbk-14-14_1714405501.mp4,mbk-14-14,130.08798031771684,mbk-14-14_1714405501.mp4,1367,[],622
2024-04-29 15:47:35.442000,662fdc4f8d1d64541a9125eb,673g0_mbk-14-14_1714405501_1714405655_1244,673g0,182,0,526.7048470500143,168.72859864291036,mbk-14-14_1714405501.mp4,2126,,,2024-04-29 15:45:01,1244,4.759999990463257,mbk-14-14_1714405501.mp4,mbk-14-14,341.51043949259946,mbk-14-14_1714405501.mp4,2238,[],673
2024-04-29 15:48:39.783000,662fdc4f8d1d64541a9125ee,706g0_mbk-14-14_1714405501_1714405719_1759,706g0,367,0,2023.1296026863702,37.95657826912762,mbk-14-14_1714405501.mp4,1913,,,2024-04-29 15:45:01,1759,4.477999925613403,mbk-14-14_1714405501.mp4,mbk-14-14,1803.0558915018883,mbk-14-14_1714405501.mp4,2088,[],706
2024-04-29 15:48:51.300000,662fdc4f8d1d64541a9125f3,724g0_mbk-14-14_1714405501_1714405731_1851,724g0,416,2,1411.5038697494838,170.4203778302932,mbk-14-14_1714405501.mp4,1805,,,2024-04-29 15:45:01,1851,8.397000074386597,mbk-14-14_1714405501.mp4,mbk-14-14,1034.4189784172613,mbk-14-14_1714405501.mp4,2030,[],724
2024-04-29 15:48:55.540000,662fdc4f8d1d64541a9125fa,726g0_mbk-14-14_1714405501_1714405735_1885,726g0,899,283,1675.753532446816,62.11453522883027,mbk-14-14_1714405501.mp4,1205,,,2024-04-29 15:45:01,1885,9.598000049591064,mbk-14-14_1714405501.mp4,mbk-14-14,886.3602768608988,mbk-14-14_1714405501.mp4,1372,[],726
2024-04-29 15:48:53.060000,662fdc4f8d1d64541a9125fe,734g0_mbk-14-14_1714405501_1714405733_1865,734g0,437,25,998.7552932664839,176.31094093469895,mbk-14-14_1714405501.mp4,1838,,,2024-04-29 15:45:01,1865,5.597999811172485,mbk-14-14_1714405501.mp4,mbk-14-14,928.2327774647437,mbk-14-14_1714405501.mp4,1992,[],734
2024-04-29 15:48:49.061000,662fdb8c8d1d64541a8bc8ce,751g0_mbk-14-13_1714405501_1714405729_1832,751g0,295,0,1260.6700143053777,187.96008570327567,mbk-14-13_1714405501.mp4,1974,,,2024-04-29 15:45:01,1832,7.23799991607666,mbk-14-13_1714405501.mp4,mbk-14-13,1116.2369579072063,mbk-14-13_1714405501.mp4,2087,[],751
2024-04-29 15:46:56.333000,662fd8638d1d64541a75ade4,521g0_mbk-14-11_1714405501_1714405616_930,521g0,306,16,831.6346681278418,188.1022483070002,mbk-14-11_1714405501.mp4,2040,,,2024-04-29 15:45:01,930,12.117000102996826,mbk-14-11_1714405501.mp4,mbk-14-11,340.66611053073206,mbk-14-11_1714405501.mp4,2153,[],521
2024-04-29 15:42:12.846000,662fdc098d1d64541a8f8649,485g0_mbk-14-14_1714405201_1714405332_1062,485g0,932,267,2071.9208685726367,43.535614804988384,mbk-14-14_1714405201.mp4,1133,,,2024-04-29 15:40:01,1062,8.756999969482422,mbk-14-14_1714405201.mp4,mbk-14-14,1101.6866751312034,mbk-14-14_1714405201.mp4,1351,[],485
2024-04-29 15:43:58.936000,662fdc098d1d64541a8f864b,556g0_mbk-14-14_1714405201_1714405438_1911,556g0,864,330,2754.1452736461433,39.84012825304053,mbk-14-14_1714405201.mp4,1217,,,2024-04-29 15:40:01,1911,17.236999988555908,mbk-14-14_1714405201.mp4,mbk-14-14,1242.9947183955885,mbk-14-14_1714405201.mp4,1470,[],556
2024-04-29 15:40:24.519000,662fd8448d1d64541a74c695,507g0_mbk-14-11_1714405201_1714405224_195,507g0,264,4,4426.116961532646,184.4914701543339,mbk-14-11_1714405201.mp4,2052,,,2024-04-29 15:40:01,195,33.23199987411499,mbk-14-11_1714405201.mp4,mbk-14-11,1719.7148325036576,mbk-14-11_1714405201.mp4,2155,[],507
2024-04-29 15:40:26.998000,662fd8448d1d64541a74c697,508g0_mbk-14-11_1714405201_1714405226_215,508g0,365,56,3552.04582393079,184.55268366011876,mbk-14-11_1714405201.mp4,1991,,,2024-04-29 15:40:01,215,30.592000007629395,mbk-14-11_1714405201.mp4,mbk-14-11,1637.626399636519,mbk-14-11_1714405201.mp4,2162,[],508
2024-04-29 15:42:29.084000,662fd8448d1d64541a74c69b,514g0_mbk-14-11_1714405201_1714405349_1192,514g0,859,505,58.661593553867334,102.907408671266,mbk-14-11_1714405201.mp4,1335,,,2024-04-29 15:40:01,1192,0.24000000953674316,mbk-14-11_1714405201.mp4,mbk-14-11,57.66807607741131,mbk-14-11_1714405201.mp4,1562,[],514
2024-04-29 15:35:14.761000,662fdbf58d1d64541a8f0ef9,461g0_mbk-14-14_1714404901_1714404914_117,461g0,1133,515,1712.3138202016098,41.48711154173509,mbk-14-14_1714404901.mp4,262,,,2024-04-29 15:35:01,117,6.638000011444092,mbk-14-14_1714404901.mp4,mbk-14-14,1446.0348836262672,mbk-14-14_1714404901.mp4,461,[],461
2024-04-29 15:35:12.002000,662fdb6e8d1d64541a8aeff5,604g0_mbk-14-13_1714404901_1714404912_95,604g0,515,53,2456.1558133233425,40.67248345291458,mbk-14-13_1714404901.mp4,1723,,,2024-04-29 15:35:01,95,10.996999979019165,mbk-14-13_1714404901.mp4,mbk-14-13,1942.382483665865,mbk-14-13_1714404901.mp4,1857,[],604
