is_plate_valid,travel_distance,vehicle_type_confidence,lifetime,ymin,plate_number,xmin,province_confidence,similarized_plate_number,plate_number_confidence,xmax,image_name,purchasing_power,province,camera,travel_displacement,timestamp,car_brand,travel_trajectory,frame_no,original_video_name,ymax,plate_color_confidence,vehicle_type,car_brand_confidence,plate_color,plate_image_name,timestamp_precise,true_video_name,video_name,xmid,ymid,timestamp_unix,timestamp_unix_end,reverse_count,cross_count
True,1971.1535857619765,0.8421593904495239,4.999000072479248,0,สก407,1252,0.7197853922843933,ลก407,0.9930343339434746,1893,2024-04-28T11-05-21_FLAG_P_FID_169_OID_31g0_mbk-14-12-vehicle_1714277101_1714277121_169.jpg,,,mbk-14-12-vehicle,1403.6999189462974,2024-04-28 04:05:01,bike,192.3317910554244,169,mbk-14-12-vehicle_1714277101.mp4,351,0.6629586976341857,motorbike,0.9999544620513916,yellow,,2024-04-28 04:05:21.239,mbk-14-12_1714277101.mp4,mbk-14-12-vehicle_1714277101.mp4,1572.5,175.5,1714277121,1714277125,1,0
False,1688.524673455816,,3.638999938964844,0,,1125,,,,2004,2024-04-28T11-19-46_FLAG_P_FID_2292_OID_144g0_mbk-14-12-vehicle_1714277701_1714277986_2292.jpg,,,mbk-14-12-vehicle,1667.5064391149742,2024-04-28 04:15:01,,194.1045572588548,2292,mbk-14-12-vehicle_1714277701.mp4,351,,,,,,2024-04-28 04:19:46.566,mbk-14-12_1714277701.mp4,mbk-14-12-vehicle_1714277701.mp4,1564.5,175.5,1714277986,1714277989,0,0
True,1455.85277272502,1.0,0.6000001430511475,0,สก2765,1076,0.94661682844162,ลก2765,0.9998033234435676,1692,2024-04-28T11-20-03_FLAG_P_FID_25_OID_147g0_mbk-14-12-vehicle_1714278001_1714278003_25.jpg,,,mbk-14-12-vehicle,1436.0753598847675,2024-04-28 04:25:01,bike,195.2715099998537,25,mbk-14-12-vehicle_1714278001.mp4,379,0.5233173429361226,tuktuk,0.8999260067939758,yellow,,2024-04-28 04:20:03.124,mbk-14-12_1714278001.mp4,mbk-14-12-vehicle_1714278301.mp4,1384.0,189.5,1714278003,1714278003,0,0
False,24797.19526332167,,320.87399983406067,2,,1090,,,,2111,,,,mbk-14-12-vehicle,1586.446939202459,2024-04-28 04:40:01,,195.41091417170483,2243,mbk-14-12-vehicle_1714278901.mp4,365,,,,,,2024-04-28 04:39:40.448,mbk-14-12_1714278901.mp4,mbk-14-12-vehicle_1714279201.mp4,1600.5,183.5,1714279180,1714279500,1,10
False,1882.796726080531,,22.634000062942505,0,,1266,,,,2079,,,,mbk-14-12-vehicle,1760.3122219464558,2024-04-28 04:40:01,,200.2794501300899,1152,mbk-14-12-vehicle_1714279201.mp4,377,,,,,,2024-04-28 04:42:24.165,mbk-14-12_1714279201.mp4,mbk-14-12-vehicle_1714279201.mp4,1672.5,188.5,1714279344,1714279366,0,0
False,1551.79517391449,,1.5989999771118164,2,,1261,,,,1908,,,,mbk-14-12-vehicle,1545.7071822371909,2024-04-28 04:40:01,,193.58352989793892,1530,mbk-14-12-vehicle_1714279201.mp4,391,,,,,,2024-04-28 04:43:11.392,mbk-14-12_1714279201.mp4,mbk-14-12-vehicle_1714279201.mp4,1584.5,196.5,1714279391,1714279392,0,0
False,2064.314561781262,0.7473852038383484,6.638000011444092,0,,1095,,,,1741,2024-04-28T11-45-52_FLAG_P_FID_417_OID_276g0_mbk-14-12-vehicle_1714279501_1714279552_417.jpg,,,mbk-14-12-vehicle,1532.9298435084916,2024-04-28 04:45:01,discard,190.0307997327752,417,mbk-14-12-vehicle_1714279501.mp4,295,,other,0.9989179372787476,,,2024-04-28 04:45:52.231,mbk-14-12_1714279501.mp4,mbk-14-12-vehicle_1714279501.mp4,1418.0,147.5,1714279552,1714279558,0,3
True,156.51558868028596,1.0,3.4800000190734863,0,สก3685,1619,0.5279425382614136,ลก3685,0.9998756805859176,2079,2024-04-28T11-46-33_FLAG_P_FID_744_OID_289g0_mbk-14-12-vehicle_1714279501_1714279593_744.jpg,,,mbk-14-12-vehicle,5.237144888707986,2024-04-28 04:45:01,bike,243.43494882292285,744,mbk-14-12-vehicle_1714279501.mp4,435,0.6286198082404694,tuktuk,0.956092894077301,yellow,,2024-04-28 04:46:33.099,mbk-14-12_1714279501.mp4,mbk-14-12-vehicle_1714279501.mp4,1849.0,217.5,1714279593,1714279596,0,0
True,136.92903546092526,1.0,3.5190000534057617,0,สก3685,1617,0.8331465721130371,ลก3685,0.9994446432295608,2079,2024-04-28T11-46-39_FLAG_P_FID_794_OID_291g0_mbk-14-12-vehicle_1714279501_1714279599_794.jpg,,,mbk-14-12-vehicle,25.576362623717447,2024-04-28 04:45:01,discard,285.94539590092285,794,mbk-14-12-vehicle_1714279501.mp4,419,0.6414635197138296,tuktuk,0.9812982082366944,yellow,,2024-04-28 04:46:39.338,mbk-14-12_1714279501.mp4,mbk-14-12-vehicle_1714279501.mp4,1848.0,209.5,1714279599,1714279602,0,0
True,4186.250543745054,0.998008668422699,186.55299997329712,0,339792,1306,0.877356231212616,339792,0.9740148790260852,2149,2024-04-28T11-50-20_FLAG_P_FID_161_OID_296g0_mbk-14-12-vehicle_1714279801_1714279820_161.jpg,economy,th-10,mbk-14-12-vehicle,1839.0694935353365,2024-04-28 04:50:01,toyota,193.8150253412616,161,mbk-14-12-vehicle_1714279801.mp4,386,0.7389138075170588,pickup,0.7187037467956543,yellow,,2024-04-28 04:50:20.240,mbk-14-12_1714279801.mp4,mbk-14-12-vehicle_1714279801.mp4,1727.5,193.0,1714279820,1714280006,0,0
True,79272.44642022016,0.3647193014621734,2476.21799993515,0,343633,1076,0.5852265954017639,343633,0.9987922361894236,2221,2024-04-28T12-01-31_FLAG_P_FID_735_OID_11g0_mbk-14-12-vehicle_1714280401_1714280491_735.jpg,premium,,mbk-14-12-vehicle,1449.8106538169975,2024-04-28 05:40:01,toyota,201.86156702485684,735,mbk-14-12-vehicle_1714280401.mp4,367,0.4629947136859834,van,0.9942976832389832,yellow,,2024-04-28 05:01:31.980,mbk-14-12_1714280401.mp4,mbk-14-12-vehicle_1714282801.mp4,1648.5,183.5,1714280491,1714282967,6,3
True,1737.87777560375,0.41810342669487,6.757999897003174,0,341520,1069,0.5064481496810913,341520,0.9999745007857732,2046,2024-04-28T12-43-34_FLAG_P_FID_1714_OID_35g0_mbk-14-12-vehicle_1714282801_1714283014_1714.jpg,economy,,mbk-14-12-vehicle,1685.4516344103286,2024-04-28 05:40:01,chevrolet,193.5824441205428,1714,mbk-14-12-vehicle_1714282801.mp4,346,0.7090005419302815,pickup,0.9073766469955444,yellow,,2024-04-28 05:43:34.305,mbk-14-12_1714282801.mp4,mbk-14-12-vehicle_1714282801.mp4,1557.5,173.0,1714283014,1714283020,0,0
True,1182.2736895191736,0.4878097176551819,10.157999992370604,0,327722,1235,0.9994354844093324,327722,0.9970103290661252,2273,2024-04-28T12-43-43_FLAG_P_FID_1791_OID_37g0_mbk-14-12-vehicle_1714282801_1714283023_1791.jpg,,th-10,mbk-14-12-vehicle,1081.9946409909712,2024-04-28 05:40:01,discard,215.3069964837629,1791,mbk-14-12-vehicle_1714282801.mp4,405,0.3888861012805639,pickup,0.3115673065185547,yellow,,2024-04-28 05:43:43.942,mbk-14-12_1714282801.mp4,mbk-14-12-vehicle_1714282801.mp4,1754.0,202.5,1714283023,1714283033,0,0
True,1569.1546243559403,0.9263312220573424,6.51800012588501,0,สก4371,1507,0.9261322617530824,ลก4371,0.999623614037199,2013,2024-04-28T12-56-57_FLAG_P_FID_943_OID_86g0_mbk-14-12-vehicle_1714283701_1714283817_943.jpg,,,mbk-14-12-vehicle,1538.7302981110083,2024-04-28 05:55:01,bike,192.25921588723537,943,mbk-14-12-vehicle_1714283701.mp4,402,0.5773651309234507,tuktuk,0.9995131492614746,white,,2024-04-28 05:56:57.973,mbk-14-12_1714283701.mp4,mbk-14-12-vehicle_1714283701.mp4,1760.0,201.0,1714283817,1714283823,0,1
True,2414.7125487584444,0.9400159120559692,42.2279999256134,0,ฮย8038,1411,0.9996451139450072,ธย8038,0.9998926701098928,2048,2024-04-28T12-57-17_FLAG_P_FID_1098_OID_89g0_mbk-14-12-vehicle_1714283701_1714283837_1098.jpg,,th-10,mbk-14-12-vehicle,1685.4711621336785,2024-04-28 05:55:01,discard,194.56728115563328,1098,mbk-14-12-vehicle_1714283701.mp4,402,0.745801604495196,pickup,0.6833661794662476,white,,2024-04-28 05:57:17.327,mbk-14-12_1714283701.mp4,mbk-14-12-vehicle_1714283701.mp4,1729.5,201.0,1714283837,1714283879,1,5
True,1165.204433564338,0.9986026883125304,50.74600005149841,0,ฮภ4152,1282,0.9998447895050048,ธก4152,0.9999786284728476,2114,2024-04-28T12-59-53_FLAG_P_FID_2345_OID_101g0_mbk-14-12-vehicle_1714283701_1714283993_2345.jpg,economy,th-10,mbk-14-12-vehicle,679.1771313586586,2024-04-28 05:55:01,toyota,198.1850233436675,2345,mbk-14-12-vehicle_1714283701.mp4,381,0.701370346051834,pickup,0.9056599140167236,white,,2024-04-28 05:59:53.164,mbk-14-12_1714283701.mp4,mbk-14-12-vehicle_1714283701.mp4,1698.0,190.5,1714283993,1714284043,0,1
True,5818.587996530032,0.7714371085166931,208.9420001506805,0,ฮฮ5951,1324,0.9989640712738036,ธธ5951,0.9999413675738728,2102,2024-04-28T13-11-19_FLAG_P_FID_635_OID_64g0_mbk-14-12-vehicle_1714284601_1714284679_635.jpg,economy,th-10,mbk-14-12-vehicle,1809.2971304495024,2024-04-28 06:10:01,nissan,197.4380911275977,635,mbk-14-12-vehicle_1714284601.mp4,388,0.6932319926372322,pickup,0.8932057619094849,white,,2024-04-28 06:11:19.503,mbk-14-12_1714284601.mp4,mbk-14-12-vehicle_1714284601.mp4,1713.0,194.0,1714284679,1714284887,2,11
True,7972.0245171117,0.9065600037574768,88.375,4,ฮค9016,1334,0.9944990277290344,ธค9016,0.9927973727734806,2165,2024-04-28T13-19-21_FLAG_P_FID_2094_OID_108g0_mbk-14-12-vehicle_1714284901_1714285161_2094.jpg,,th-10,mbk-14-12-vehicle,1828.785949054778,2024-04-28 06:15:01,discard,189.76993950229888,2094,mbk-14-12-vehicle_1714284901.mp4,391,0.7372232672572557,pickup,0.6991978883743286,white,,2024-04-28 06:19:21.892,mbk-14-12_1714284901.mp4,mbk-14-12-vehicle_1714284901.mp4,1749.5,197.5,1714285161,1714285249,0,3
True,1756.376682013094,0.8454129099845886,6.358000040054321,2,นษ9532,1092,0.5807923078536987,นษ9532,0.7143058345471194,2055,2024-04-28T13-27-25_FLAG_P_FID_1160_OID_143g0_mbk-14-12-vehicle_1714285501_1714285645_1160.jpg,premium,th-10,mbk-14-12-vehicle,1736.9980115282883,2024-04-28 06:25:01,toyota,192.69640000489824,1160,mbk-14-12-vehicle_1714285501.mp4,353,0.6820531415452671,suv,0.7755556106567383,white,,2024-04-28 06:27:25.085,mbk-14-12_1714285501.mp4,mbk-14-12-vehicle_1714285501.mp4,1573.5,177.5,1714285645,1714285651,0,0
False,5927.835245480235,,116.1710000038147,0,,1174,,,,2240,,,,mbk-14-12-vehicle,1644.7945360207411,2024-04-28 06:30:01,,190.0457894335101,2354,mbk-14-12-vehicle_1714285501.mp4,384,,,,,,2024-04-28 06:29:54.323,mbk-14-12_1714285501.mp4,mbk-14-12-vehicle_1714285801.mp4,1707.0,192.0,1714285794,1714285910,0,19
False,1988.7003183055567,,49.10599994659424,0,,973,,,,1924,,,,mbk-14-12-vehicle,1568.8872557433324,2024-04-28 06:30:01,,193.0715496486868,1236,mbk-14-12-vehicle_1714285801.mp4,306,,,,,,2024-04-28 06:32:34.363,mbk-14-12_1714285801.mp4,mbk-14-12-vehicle_1714285801.mp4,1448.5,153.0,1714285954,1714286003,0,0
False,1246.9160794946804,,6.597999811172485,2,,1322,,,,2214,,,,mbk-14-12-vehicle,1163.660125086903,2024-04-28 06:30:01,,212.50657097083075,1291,mbk-14-12-vehicle_1714285801.mp4,414,,,,,,2024-04-28 06:32:41.241,mbk-14-12_1714285801.mp4,mbk-14-12-vehicle_1714285801.mp4,1768.0,208.0,1714285961,1714285967,0,0
True,17456.548794268612,0.6143496036529541,290.52100014686584,0,343108,1395,0.9945173859596252,343108,0.9999613426448716,2144,2024-04-28T13-35-04_FLAG_P_FID_31_OID_199g0_mbk-14-12-vehicle_1714286101_1714286104_31.jpg,economy,th-10,mbk-14-12-vehicle,1817.417936553978,2024-04-28 06:35:01,toyota,199.3806461295266,31,mbk-14-12-vehicle_1714286101.mp4,433,0.774825383830152,pickup,0.9969828724861144,yellow,,2024-04-28 06:35:04.003,mbk-14-12_1714286101.mp4,mbk-14-12-vehicle_1714286101.mp4,1769.5,216.5,1714286104,1714286394,1,10
True,3975.396853345231,0.9996277093887328,212.3819999694824,0,360812,1355,0.4579100608825683,360812,0.99999530024775,2160,2024-04-28T13-39-52_FLAG_P_FID_2338_OID_226g0_mbk-14-12-vehicle_1714286101_1714286392_2338.jpg,,th-10,mbk-14-12-vehicle,1759.9709617097756,2024-04-28 06:40:01,discard,194.80371688233737,2338,mbk-14-12-vehicle_1714286101.mp4,400,0.6045478896111782,pickup,0.7727561593055725,white,,2024-04-28 06:39:52.363,mbk-14-12_1714286101.mp4,mbk-14-12-vehicle_1714286401.mp4,1757.5,200.0,1714286392,1714286604,1,5
True,10490.379363762058,0.998323142528534,516.1789999008179,0,340223,1350,0.8648367524147034,340223,0.979439676263632,2144,2024-04-28T13-47-56_FLAG_P_FID_1411_OID_291g0_mbk-14-12-vehicle_1714286701_1714286876_1411.jpg,economy,th-10,mbk-14-12-vehicle,1924.1447790229083,2024-04-28 06:50:01,toyota,197.38730831520297,1411,mbk-14-12-vehicle_1714286701.mp4,400,0.763037133919154,pickup,0.8299461603164673,yellow,,2024-04-28 06:47:56.476,mbk-14-12_1714286701.mp4,mbk-14-12-vehicle_1714287001.mp4,1747.0,200.0,1714286876,1714287392,3,6
False,1814.8878785224445,0.9323963522911072,12.276999950408936,0,13501,1006,0.7917914390563965,13501,0.6568235608201823,1896,2024-04-28T13-58-41_FLAG_P_FID_1770_OID_331g0_mbk-14-12-vehicle_1714287301_1714287521_1770.jpg,,,mbk-14-12-vehicle,1771.7857932177376,2024-04-28 06:55:01,discard,188.5906866595584,1770,mbk-14-12-vehicle_1714287301.mp4,332,0.576728543940789,pickup,0.8710116744041443,white,,2024-04-28 06:58:41.304,mbk-14-12_1714287301.mp4,mbk-14-12-vehicle_1714287301.mp4,1451.0,166.0,1714287521,1714287533,0,1
True,1689.1731525981209,0.8707606196403503,11.117000102996826,0,สก5534,1273,0.9284391403198242,ลก5534,0.8939353139468148,1835,2024-04-28T14-00-44_FLAG_P_FID_358_OID_4g0_mbk-14-12-vehicle_1714287601_1714287644_358.jpg,,,mbk-14-12-vehicle,1611.1133783300063,2024-04-28 07:00:01,bike,199.97599035979124,358,mbk-14-12-vehicle_1714287601.mp4,379,0.679948851573299,tuktuk,0.9995003938674928,white,,2024-04-28 07:00:44.873,mbk-14-12_1714287601.mp4,mbk-14-12-vehicle_1714287601.mp4,1554.0,189.5,1714287644,1714287655,0,0
True,1664.4759044417765,0.9052022695541382,5.2790000438690186,2,สก3563,1189,0.8141788244247437,ลก3563,0.897564124817168,1767,2024-04-28T14-02-37_FLAG_P_FID_1256_OID_20g0_mbk-14-12-vehicle_1714287601_1714287757_1256.jpg,,,mbk-14-12-vehicle,1374.9874313338769,2024-04-28 07:00:01,bike,197.13860609618112,1256,mbk-14-12-vehicle_1714287601.mp4,346,0.3808928248660692,motorbike,0.9999723434448242,yellow,,2024-04-28 07:02:37.082,mbk-14-12_1714287601.mp4,mbk-14-12-vehicle_1714287601.mp4,1478.0,174.0,1714287757,1714287762,0,0
True,28336.48715927808,0.6369938850402832,605.7590000629425,0,341697,1158,0.9861862659454346,341697,0.9998583938786336,2221,2024-04-28T14-06-22_FLAG_P_FID_660_OID_37g0_mbk-14-12-vehicle_1714287901_1714287982_660.jpg,premium,th-10,mbk-14-12-vehicle,1768.0441360995935,2024-04-28 07:15:01,toyota,195.4814514985291,660,mbk-14-12-vehicle_1714287901.mp4,381,0.8447326576716574,van,0.7403292059898376,yellow,,2024-04-28 07:06:22.622,mbk-14-12_1714287901.mp4,mbk-14-12-vehicle_1714288501.mp4,1689.5,190.5,1714287982,1714288587,22,4
True,1768.0659677792207,0.5101110935211182,13.317000150680542,0,102832,1116,0.3764129281044006,102832,0.985370680780006,2041,2024-04-28T14-17-19_FLAG_P_FID_1118_OID_50g0_mbk-14-12-vehicle_1714288501_1714288639_1118.jpg,economy,,mbk-14-12-vehicle,1696.2387907057553,2024-04-28 07:15:01,toyota,195.16838583029295,1118,mbk-14-12-vehicle_1714288501.mp4,370,0.7827457380675782,sedan,0.9297813177108764,yellow,,2024-04-28 07:17:19.806,mbk-14-12_1714288501.mp4,mbk-14-12-vehicle_1714288501.mp4,1578.5,185.0,1714288639,1714288652,0,0
True,1613.1301365272031,0.331725150346756,3.997999906539917,0,1ว1919,950,0.7106605768203735,1ว1919,0.4919106511381496,1905,2024-04-28T14-17-24_FLAG_P_FID_1157_OID_51g0_mbk-14-12-vehicle_1714288501_1714288644_1157.jpg,,,mbk-14-12-vehicle,1584.9308557304462,2024-04-28 07:15:01,toyota,195.99773142027772,1157,mbk-14-12-vehicle_1714288501.mp4,348,0.491902166986398,bus,0.9884586930274964,white,,2024-04-28 07:17:24.607,mbk-14-12_1714288501.mp4,mbk-14-12-vehicle_1714288501.mp4,1427.5,174.0,1714288644,1714288647,0,0
True,1899.897493554726,0.7987163662910461,3.878999948501587,0,สก4735,1256,0.5414198637008667,ลก4735,0.9905579424262267,1694,2024-04-28T14-19-10_FLAG_P_FID_2007_OID_68g0_mbk-14-12-vehicle_1714288501_1714288750_2007.jpg,,,mbk-14-12-vehicle,1042.589806196319,2024-04-28 07:15:01,bike,199.35078913787123,2007,mbk-14-12-vehicle_1714288501.mp4,348,0.4928715931730845,motorbike,0.958287477493286,white,,2024-04-28 07:19:10.856,mbk-14-12_1714288501.mp4,mbk-14-12-vehicle_1714288501.mp4,1475.0,174.0,1714288750,1714288753,0,0
True,1123.7499039560903,1.0,2.4790000915527344,0,สก2765,1498,0.9478940963745116,ลก2765,0.9999709241945812,1884,2024-04-28T14-19-42_FLAG_P_FID_2264_OID_74g0_mbk-14-12-vehicle_1714288501_1714288782_2264.jpg,,th-10,mbk-14-12-vehicle,1116.965267146854,2024-04-28 07:15:01,discard,208.90290483365968,2264,mbk-14-12-vehicle_1714288501.mp4,416,0.6970740682458056,tuktuk,0.9987369179725648,yellow,,2024-04-28 07:19:42.967,mbk-14-12_1714288501.mp4,mbk-14-12-vehicle_1714288501.mp4,1691.0,208.0,1714288782,1714288784,1,1
False,1273.4250782308302,0.8294857144355774,9.998000144958496,0,,1153,,,,1697,2024-04-28T14-28-03_FLAG_P_FID_1465_OID_108g0_mbk-14-12-vehicle_1714289101_1714289283_1465.jpg,,,mbk-14-12-vehicle,1171.251479902173,2024-04-28 07:25:01,bike,192.35482691579173,1465,mbk-14-12-vehicle_1714289101.mp4,295,,motorbike,0.9982157945632936,,,2024-04-28 07:28:03.193,mbk-14-12_1714289101.mp4,mbk-14-12-vehicle_1714289101.mp4,1425.0,147.5,1714289283,1714289292,1,0
False,1255.9033048108045,0.3840145170688629,3.563999891281128,0,,617,,,,2095,2024-04-28T14-29-58_FLAG_P_FID_2390_OID_111g0_mbk-14-12-vehicle_1714289101_1714289398_2390.jpg,,,mbk-14-12-vehicle,814.6353202065983,2024-04-28 07:30:01,discard,190.93841162275055,2390,mbk-14-12-vehicle_1714289101.mp4,281,,other,0.9861825704574584,,,2024-04-28 07:29:58.681,mbk-14-12_1714289101.mp4,mbk-14-12-vehicle_1714289401.mp4,1356.0,140.5,1714289398,1714289401,0,1
True,3548.195642318886,0.9586729407310486,101.33200001716614,0,สก1568,1441,0.7804195284843445,ลก1568,0.9999641392399924,1835,2024-04-28T14-41-20_FLAG_P_FID_642_OID_161g0_mbk-14-12-vehicle_1714290001_1714290080_642.jpg,,th-10,mbk-14-12-vehicle,1297.6547047185247,2024-04-28 07:40:01,bike,203.00169857557623,642,mbk-14-12-vehicle_1714290001.mp4,379,0.5090330606924378,motorbike,0.8056890368461609,yellow,,2024-04-28 07:41:20.341,mbk-14-12_1714290001.mp4,mbk-14-12-vehicle_1714290001.mp4,1638.0,189.5,1714290080,1714290181,0,0
True,2102.027694882627,0.8240615725517273,94.81399989128111,0,1นฉ794,1027,0.9939127564430236,1นฉ794,0.999677214884699,1926,2024-04-28T14-42-15_FLAG_P_FID_1086_OID_170g0_mbk-14-12-vehicle_1714290001_1714290135_1086.jpg,,th-10,mbk-14-12-vehicle,1622.2930183444205,2024-04-28 07:40:01,toyota,192.5916123279986,1086,mbk-14-12-vehicle_1714290001.mp4,332,0.7339070611349809,truck,0.996906578540802,white,,2024-04-28 07:42:15.845,mbk-14-12_1714290001.mp4,mbk-14-12-vehicle_1714290001.mp4,1476.5,166.0,1714290135,1714290229,2,0
